time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1738540800,97664.5,102456,91130.3,101293.7,90559.01797949502,83093.62015274525,98321.96120649946,101361.56028895159,100926.3666078366,455088.034,50.79947504275835,,,,,,,,,,,,,,1527378.6638443565
1738627200,101293.6,101729.3,96100,97709.9,90677.21437652817,83239.05577311595,98300.10187769591,101013.78311857524,99854.21107189106,262746.203,44.24254117390785,,,,,,,,,,,,,,1524573.130049655
1738713600,97710,99124.2,96106.1,96553.2,90774.33810584174,83371.53482014962,98237.71252492105,100588.96567871094,98753.87404792737,151379.666,42.34284868517935,,,,,,,,,,,,,,1507617.6789020677
1738800000,96553.2,99093,95613.5,96515.1,90869.22673219147,83502.31656323271,98176.19064903102,100200.97847121466,98007.61603195158,161521.013,42.27845381656455,,,,,,,,,,,,,,1476894.0790066316
1738886400,96515,100112.4,95555,96454.5,90961.54529860153,83631.19401036472,98114.70169727992,99844.17099776564,97489.91068796771,223373.629,42.168605662883046,,,,,,,,,,,,,,1427822.8572917134
1738972800,96454.5,96850,95600,96411.9,91051.63380606266,83758.36521424168,98053.8873509485,99517.28804559748,97130.57379197847,69050.432,42.085824568338325,,,,,,,,,,,,,,1376848.8536448826
1739059200,96412,97301.7,94650.1,96423.6,91140.42663571451,83884.38745091589,97995.66280270033,99222.65108887391,96894.91586131898,101177.286,42.119432025490205,,,,,,,,,,,,,,1340365.4490120355
1739145600,96423.6,98328,95200.1,97379.2,91243.54685661179,84018.66419269782,97973.64627403246,99047.08431850497,97056.34390754599,132932.545,44.930287697305324,,,,,,,,,,,,,,1320016.896725174
1739232000,97379.2,98482.2,94814.3,95731.4,91317.7262474116,84135.20882759635,97893.56604995987,98731.30485959974,96614.69593836399,154832.904,41.21357421339244,41.21357421339244,,41.21357421339244,,,,,,,,,,,1286860.310941823
1739318400,95731.4,98090.9,94003.9,97816.3,91425.14068960314,84271.33908801827,97890.80654817559,98644.16153963786,97015.23062557599,202448.079,47.16852323995362,,,,,47.16852323995362,,47.16852323995362,,,,,,,1276142.2646616483
1739404800,97816.3,98053.8,95160.1,96560.6,91510.02431456838,84393.62029112257,97843.29917145503,98445.7271072914,96863.68708371733,142240.526,44.26046994421377,,,,,,,,,,,,,,1252898.2679319666
1739491200,96560.6,98792.8,96225.7,97445.1,91608.12473912096,84523.48576086265,97829.0777724745,98350.42928754937,97057.4913891449,144452.957,46.75081580826498,,,,,,,,,,,,,,1245625.4096527307
1739577600,97445.2,97941.2,97170,97538,91706.13920624292,84652.98341498342,97818.68213774326,98273.05506968753,97217.66092609659,47418.593,47.01856160950519,,,,,,,,,,,,,,1243561.2610191363
1739664000,97538,97665.8,96002,96067,91778.21954994138,84766.55571931195,97756.12206139529,98062.95458686014,96834.10728406439,56684.873,43.30548224709553,,,,,,,,,,,,,,1236295.1386363604
1739750400,96067,97000,95150.6,95743.2,91843.7564168845,84875.77606041332,97684.23198777402,97842.02557858775,96470.47152270959,105576.986,42.509686435041935,,,,,,,,,,,,,,1219666.076861468
1739836800,95743.1,96737.3,93321.6,95622,91906.20672404343,84982.70366180224,97610.58084535353,97630.59457110321,96187.6476818064,179173.362,42.197113069856364,42.197113069856364,42.197113069856364,42.197113069856364,,,,,,,,,,,1187556.605541327
1739923200,95622,96878.7,95012.5,96598,91983.75702612536,85098.27874974451,97574.41724373375,97532.25223099814,96324.43178787093,124996.873,45.66207898117205,,,,,,,,,,,,,,1170409.6432040567
1740009600,96597.9,98662.1,96366,98252.9,92087.37922404063,85229.1705034784,97598.64877074327,97600.88535185547,96967.25452524728,129180.172,51.02309823574301,,,,,51.02309823574301,,51.02309823574301,,,,,,,1167198.5984227168
1740096000,98252.8,99431.5,94830.4,96127.9,92154.16469141186,85337.61557309552,97546.12202893101,97460.60103263114,96687.46968349819,250618.273,44.89762584071911,,,,,,,,,,,,,,1140424.960477695
1740182400,96128,96988,95701.9,96503.3,92226.05122543812,85448.71691067667,97508.87838504062,97369.42950571388,96626.07978899879,65792.15,46.12805172834529,,,,,,,,,,,,,,1122467.1118607707
1740268800,96503.3,96602.9,95180.2,96218.4,92292.04046138129,85555.87793644107,97462.78987128916,97259.80764802685,96490.18652599919,69298.691,45.301293332468056,,,,,,,,,,,,,,1099619.659207363
1740355200,96218.4,96470,91300,91514.5,92279.18855292871,85615.16770821778,97250.35094731455,96712.63549107191,94831.62435066613,217488.75,34.35334292999751,,,,,,,,,,,,,,1058234.940139994
1740441600,91514.5,92500,86020.4,88639.1,92219.02179998773,85645.25658674298,96942.80627062474,95943.72734906506,92767.44956711076,472296.502,29.638162029307736,,,,,,,,,,,,,,975811.0036504697
1740528000,88639.1,89367.1,82222,84208.5,92086.61648097968,85630.96050130275,96488.00961810243,94826.0866491541,89914.46637807383,401141.821,24.140020166159914,24.140020166159914,,24.140020166159914,,,,,,,,,,,863032.9829218525
1740614400,84208.6,87066,82667,84668.1,91963.99637385605,85621.37979979724,96065.86998888449,93858.65934923466,88165.67758538255,269408.53,25.680199767751944,,,,,,,,,,,,,,786653.6813102465
1740700800,84668.2,85084.5,78200.2,84299.6,91837.31213627165,85608.22776198831,95645.64606071005,92948.27274454564,86876.98505692171,536343.231,25.237762552800632,,,,,,,,,,,,,,666468.29118546
1740787200,84299.6,86516.5,83779,86007.7,91740.95491087873,85612.20261012773,95301.43370139897,92287.26581649367,86587.22337128114,146996.671,31.158352596668706,,,,,,,,,,,,,,571728.8116439866
1740873600,86007.7,94971,85015,94222.8,91781.97714375677,85697.88019609661,95262.91106920615,92471.60240539904,89132.4155808541,364711.538,51.182122254197466,,,,,51.182122254197466,,51.182122254197466,,,,,,,520746.5718683678
1740960000,94222,94373.4,85029,86192.7,91689.59239757898,85702.80377623496,94938.97495959165,91873.61170012294,88152.51038723606,436032.402,39.184362646672064,,,,,,,,,,,,,,433092.88807137933
1741046400,86193.3,88931,81200,87245.9,91616.14293646197,85718.1579675162,94664.22228246338,91432.87725249218,87850.30692482404,432434.798,41.133422747542596,,,,,,,,,,,,,,394971.4406360088
1741132800,87245.9,91000,86328,90566.1,91598.78685486756,85766.39619669515,94517.8607723754,91350.32703796911,88755.57128321602,279001.09,46.90988227890659,,,,,,,,,,,,,,387052.13962305454
1741219200,90566.1,92780.3,87790.5,89887.8,91570.50608040694,85807.40518976285,94352.50145907627,91211.03874863872,89132.98085547735,303058.632,45.91854078638119,,,,,,,,,,,,,,351024.3308970483
1741305600,89887.9,91257.7,84600,86753.8,91490.89110387128,85816.8220535463,94081.11926410926,90786.53982019694,88339.92057031824,452474.195,41.54949542854107,,,,,,,,,,,,,,275334.9615735188
1741392000,86753.8,86876.5,85108,86184.7,91403.18546579077,85820.48253062545,93799.10429039107,90348.26936113056,87621.51371354549,96106.187,40.79051266110596,,,,,,,,,,,,,,197701.13342365884
1741478400,86184.7,86470.6,79933.4,80688.8,91226.08818536447,85769.42101290778,93330.87913716282,89428.31989816575,85310.60914236365,221609.348,34.27840355338364,,,,,,,,,,,,,,106355.35100235695
1741564800,80690.7,84031.5,77410.1,78567.8,91016.86028147415,85697.76309238134,92803.62631083558,88393.98466976901,83063.0060949091,416386.797,32.14550920114499,32.14550920114499,32.14550920114499,32.14550920114499,,,,,,,,,,,-15946.718521678078
1741651200,78567.8,83600,76560,82896,90882.63118591259,85669.88485265615,92449.78251402001,87870.36708217196,83007.33739660606,390779.169,40.30789282855221,,,,,,,,,,,,,,-89383.9081862812
1741737600,82896,84487,80578.5,83640.7,90762.92984399668,85649.69395859986,92135.17242423359,87467.54164577463,83218.45826440403,306171.124,41.609380932931586,,,,,,,,,,,,,,-126667.92512092213
1741824000,83640.7,84307.1,79903.4,81085.4,90602.97067302153,85604.27809831529,91740.53769479667,86859.71863189133,82507.43884293603,247960.052,38.506913529811754,,,,,,,,,,,,,,-184016.326347502
1741910400,81085.5,85270.2,80772,83939.8,90492.83562057489,85587.71612718777,91461.93991998251,86581.63114313978,82984.89256195736,233544.708,43.568591207938525,,,,,,,,,,,,,,-213660.62193345523
1741996800,83939.9,84625,83564.5,84302.9,90390.52263511084,85574.93188711625,91206.25992284028,86364.60912950741,83424.22837463823,76674.97,44.19782984713897,,,,,,,,,,,,,,-233179.27317788912
1742083200,84303,85136,81925.6,82541.6,90260.78837667927,85544.74948027928,90896.80778273885,86000.51302193529,83130.01891642548,174630.7,41.76506875710059,,,,,,,,,,,,,,-267470.50049428164
1742169600,82541.6,84727.1,82384,83962.9,90156.69104813911,85529.00968445561,90649.1682190696,85806.45463889383,83407.64594428365,182662.082,44.42350806446943,,,,,,,,,,,,,,-281099.50787577964
1742256000,83963,83979.8,81113.5,82666.1,90032.87962585581,85500.52302092868,90364.05863981711,85507.37324471347,83160.46396285576,188897.749,42.51641557726004,,,,,,,,,,,,,,-311420.7763638017
1742342400,82666.2,86990,82501.8,86809.8,89979.60558245324,85513.55065256123,90237.12083125222,85631.4138880741,84376.90930857051,251961.741,49.9152662220788,,,,,,,,,,,,,,-314857.9487101073
1742428800,86809.8,87500,83613.6,84183.6,89883.80383728872,85500.31731273475,90020.9236587075,85493.52685111466,84312.47287238034,242943.492,45.884303871141356,,,,,,,,,,,,,,-341105.2467377172
1742515200,84183.6,84813.6,83122,84050.3,89787.38228625916,85485.88927977222,89807.68709946795,85356.07667481802,84225.08191492023,144422.271,45.68264671254719,,,,,,,,,,,,,,-378607.3040960309
