time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1652140800,30056,32650,26631,29020.7,42229.67149697644,36929.34457116634,41947.912888189225,38389.23348448656,33171.56828949771,2929530.522,26.717328718592128,26.717328718592128,,26.717328718592128,,,,,,,,,,,15918429.758050924
1652400000,29020.8,31462,28602.3,31324.4,42049.41907553882,36873.57397841841,41568.50171361104,37716.39220024975,32555.845526331806,1160150.139,33.59767579893267,,,,,,,,,,,,,,15456858.304141313
1652659200,31324.3,31327.4,28629.6,28700.6,41828.777437926605,36792.25085425504,41108.93379526779,36857.74532403549,31270.763684221205,1332576.153,30.128143641173907,,,,,,,,,,,,,,14912334.021746902
1652918400,28700.6,30784.4,28670.5,29427.4,41623.79599267162,36718.968756202754,40691.73615972251,36150.09338841306,30656.30912281414,1137101.749,32.21626647503817,,,,,,,,,,,,,,14527964.599485293
1653177600,29427.4,30658,28637.6,29643.1,41425.7679597349,36648.56210191218,40297.14201116099,35530.379732373716,30318.57274854276,1154970.731,32.85758038302531,,,,,,,,,,,,,,14290199.001343837
1653436800,29643,30246.7,27952.1,28623.2,41214.15526618556,36568.70775263943,39880.215510762384,34872.55309119527,29753.448499028505,1522235.454,31.347366813148128,,,,,,,,,,,,,,13930102.940739661
1653696000,28623.3,32307.6,28520,31726.5,41057.33451798415,36520.526580971375,39589.01138537801,34572.92898727191,30411.13233268567,911496.393,40.33370418504451,,,,,40.33370418504451,,40.33370418504451,,,,,,,13691110.923335884
1653955200,31726.5,32427.5,29300,30437.1,40881.79345157119,36459.99497320051,39262.1574073288,34179.040512293635,30419.788221790444,1311605.708,38.102071588637806,,,,,,,,,,,,,,13349965.22111342
1654214400,30437.1,30693.2,29220,29909.9,40700.43984080142,36394.81989884031,38928.14821420991,33772.45570159901,30249.82548119363,750016.742,37.19587629707034,,,,,,,,,,,,,,12969879.419864522
1654473600,29910,31780,29190,30192.5,40526.754884755115,36333.1052729812,38616.16077798813,33431.507539541955,30230.71698746242,1583924.496,38.046467189750615,,,,,,,,,,,,,,12776842.218353616
1654732800,30192.6,30691.9,28080,28416.7,40326.588688312884,36254.33507125999,38251.894321631415,32953.90682149034,29626.04465830828,1144608.648,34.85221278425074,,,,,,,,,,,,,,12493179.164796129
1654992000,28416.6,28530.3,20823,22122.7,40025.69796619201,36113.72178696885,37675.85166728743,31922.363314681734,27124.92977220552,3430965.48700001,26.394012654052702,,,,,,,,,,,,,,11909773.022339353
1655251200,22122.7,23000,20100.2,20457.3,39702.2533717095,35957.93649555622,37060.90339345574,30830.45252280728,24902.38651480368,3168088.646,24.686795284437522,,,,,,,,,,,,,,11080206.641449891
1655510400,20457.3,21099.9,17593.2,20570.1,39386.01943168124,35804.82369460541,36471.94612940375,29853.27609206373,23458.291009869117,3293516.069,25.040454976721264,,,,,,,,,,,,,,10643314.779597519
1655769600,20570,21740,19745.7,21096.6,39083.71497826502,35658.473210081975,35922.82662478218,29019.30694043861,22671.060673246076,2298031.237,26.7690103606228,,,,,,,,,,,,,,10466891.784302516
1656028800,21096.6,21888,20732.5,21029.1,38785.29159019452,35512.9073074941,35390.90781675425,28258.33485087303,22123.74044883072,1522354.301,26.684053541936663,,,,,,,,,,,,,,10162284.855130848
1656288000,21029.1,21560,19817.2,20109.9,38476.60743167891,35359.643553190675,34845.157537584455,27482.29343650417,21452.46029922048,1731157.107,25.49732478122,,,,,,,,,,,,,,9721816.004261242
1656547200,20109.9,20926.4,18563,19240.9,38158.66185429579,35199.25804519873,34287.862625527865,26697.398823503772,20715.27353281365,2158232.303,24.39284793269384,24.39284793269384,,24.39284793269384,,,,,,,,,,,9117750.634141123
1656806400,19241,20749.2,18780.1,20170,37861.328600505774,35049.7131890276,33783.65324604473,26075.74179269389,20533.515688542433,1936942.938,27.984666129485376,,,,,,,,,,,,,,8755686.05527054
1657065600,20170.1,22579.9,19753,21587.9,37592.34630958833,34915.764799087025,33348.09063011456,25648.328288627807,20884.977125694957,2230062.569,33.20015192918494,,,,,,,,,,,,,,8640490.728578106
1657324800,21587.8,22000,19870,19954.3,37300.80835405794,34766.894502578696,32869.74096475333,25106.03988018706,20574.75141712997,1422794.892,30.46283598764647,,,,,,,,,,,,,,8400762.109951619
1657584000,19954.3,20900,18901,20578.6,37024.408215974334,34625.71744285154,32430.771644583565,24674.855129693056,20576.034278086645,2382488.418,32.74497394501422,,,,,,,,,,,,,,8410768.447194321
1657843200,20578.6,21674.1,20364.3,20794.4,36756.14361736319,34488.09239366894,32015.186942991295,24305.287974484196,20648.822852057765,1651480.246,33.5567173878524,,,,,,,,,,,,,,8577105.6328901
1658102400,20794.4,24277,20764.4,23221.5,36532.430499720824,34375.986996717016,31701.12669502732,24202.070072152368,21506.381901371842,3053565.551,42.03113316953187,,,,,,,,,,,,,,9018416.94861485
1658361600,23221.5,23750,21933.5,22440.2,36299.501069973376,34257.22294699844,31370.379313062058,24034.27292242357,21817.65460091456,1863339.073,40.25140148861641,,,,,,,,,,,,,,9240237.75112772
1658620800,22440.1,22999,20689.6,21241,36050.60022584158,34127.7082908094,31008.615766166986,23768.2469298118,21625.436400609706,1711236.255,37.61845027617414,,,,,,,,,,,,,,9277957.881496508
1658880000,21241,24500,21031,23771.1,35847.633279959904,34024.65746204513,30750.133060232452,23768.518650782105,22340.65760040647,2152449.19,45.69024970156301,,,,,,,,,,,,,,9517080.77944922
1659139200,23771,24700,22836.2,23257.6,35639.533556324204,33917.522561925274,30482.54259379558,23719.85973166,22646.305066937646,1378172.958,44.43360305195213,,,,,,,,,,,,,,9602175.500644531
1659398400,23257.6,23650,22370,22608.9,35424.1511834924,33804.99895434393,30201.341072588595,23614.054042930475,22633.836711291766,1742758.496,42.830964328559965,,,,,,,,,,,,,,9513188.963059336
1659657600,22608.9,23450,22580.6,23167.8,35221.566866409885,33699.156178678815,29950.143177139,23571.553657889475,22811.82447419451,1093163.586,44.682209015949354,,,,,,,,,,,,,,9536788.151529875
1659916800,23167.9,24243,22608,23940.9,35035.10956283286,33602.05910227405,29735.527349384036,23606.72949999524,23188.18298279634,1824109.366,47.22783232709558,,,,,,,,,,,,,,9731864.499765124
1660176000,23941,24972,23560,24429,34859.80196675298,33510.78488235093,29546.008515477464,23685.04097618617,23601.78865519756,1669282.949,48.82890783636906,,,,,48.82890783636906,,48.82890783636906,,,,,,,10067341.476644635
1660435200,24429,25200,23650,23843,34677.70606647607,33414.58801784992,29342.329639924697,23700.084692739867,23682.192436798374,1637625.035,46.98581530319883,,,,,,,,,,,,,,10214903.976202287
